用户ID,信用评分
22967,23.49
23903,20.52
24368,5.87
6446,97.73
6851,99.75
7705,98.26
8267,99.72
11843,99.78
12709,99.22
13305,98.59
13349,99.4
13415,98.64
13898,99.71
173,99.95
15768,99.57
16685,99.5
18424,94.88
19542,96.16
20009,97.85
21384,12.05
21431,54.51
1110,97.9
21751,6.65
2033,98.95
2908,98.13
3061,37.26
22698,24.31
3345,96.23
3508,58.84
23463,34.88
24962,6.6
25345,27.96
5899,98.08
6892,98.2
9172,99.05
9965,99.89
11248,99.31
11904,99.43
13469,99.36
14185,99.6
14698,99.78
15136,95.15
16699,95.77
16719,99.1
17386,98.83
19059,99.77
19206,96.56
549,37.52
643,87.01
1864,89.44
2661,96.65
22525,65.52
22589,12.69
22878,16.32
22930,52.46
23348,31.99
24334,45.4
24467,11.72
24568,13.52
24795,6.5
25223,8.16
5362,38.68
5389,98.52
6133,99.0
6609,99.47
8695,99.32
59,98.49
9101,99.29
10145,86.18
10208,98.83
10438,99.55
11272,94.77
11461,99.72
12237,99.27
13937,99.83
15193,99.92
15224,99.46
16291,97.07
16637,95.84
17054,99.3
17667,95.86
21102,6.5
21357,7.9
21363,19.22
953,97.96
2203,96.05
23635,6.27
23806,22.45
4283,85.98
4471,92.0
4500,56.31
24390,14.86
25491,20.76
6911,99.52
10137,99.74
12290,79.45
14371,99.66
14940,99.5
17113,99.83
17487,99.55
18354,96.45
18492,99.63
21362,15.17
679,83.77
21505,11.54
1413,94.69
1421,75.84
1819,93.67
22045,16.29
22181,28.47
3011,83.41
22694,11.72
3417,69.24
3503,91.18
23945,35.77
24532,14.11
24780,50.24
5195,81.21
25514,26.4
72,99.79
20533,94.1
11740,92.9
12415,99.85
12984,97.64
13186,99.89
13999,99.2
15265,99.65
15394,99.15
15635,96.62
16136,99.1
17701,98.77
18792,99.05
19144,99.74
20992,44.99
750,25.83
1979,62.78
3175,76.69
23168,30.96
3571,96.77
3700,98.59
3813,80.76
4551,63.1
24706,42.92
24856,8.18
24875,9.53
24938,10.3
5069,23.94
6888,99.56
35,99.4
8402,99.73
9544,96.66
9698,94.18
12621,99.72
12804,97.11
12863,99.9
13690,96.35
16821,99.02
20737,56.78
20105,98.83
21682,16.49
1958,79.65
2079,88.12
22470,76.82
22984,24.7
23401,49.76
23832,35.31
4691,30.96
24571,44.22
4836,30.05
24807,9.75
25024,8.91
25462,17.4
25522,55.13
6856,99.38
7663,96.17
8657,99.0
9092,97.33
10262,99.22
10533,99.78
10675,99.42
11216,96.77
11585,99.24
12487,99.51
13346,99.64
13823,98.34
15654,90.02
15656,99.33
16639,99.72
16986,99.78
17373,99.53
18169,99.84
20137,99.44
1504,97.08
3154,82.85
3453,75.88
24015,27.29
4534,93.47
24384,26.98
4922,29.52
4975,89.43
6077,98.79
6229,99.88
6295,99.23
6402,82.47
7388,99.67
7863,95.91
8058,99.0
10292,94.73
10525,99.15
11122,97.31
13837,96.4
14511,99.35
15579,94.73
16009,99.25
16672,89.66
18021,99.87
20051,97.75
1412,85.46
1593,95.93
1623,95.45
21846,75.99
2286,76.71
22355,7.5
3135,78.32
22716,44.82
23075,20.86
23992,52.26
24789,9.6
5357,87.09
6101,99.85
6939,99.63
7312,98.27
8317,99.52
10730,98.29
12108,98.13
12482,99.56
13255,94.73
13448,99.75
14576,99.96
15287,98.7
15610,99.32
16365,99.61
16855,99.21
20062,99.5
20778,78.02
688,37.62
1343,84.21
1777,97.16
1913,83.39
2488,83.08
22646,27.96
3281,76.85
3315,73.13
24055,38.52
24423,16.62
5386,94.54
9,99.59
6116,99.31
7126,99.82
10663,99.44
11092,99.37
11274,96.13
11610,96.15
11782,99.61
11798,94.76
12755,99.35
16111,55.35
16612,99.49
16985,99.49
21732,11.22
2714,90.43
3522,12.84
3692,92.39
3747,94.41
4184,78.45
24249,6.51
24392,11.83
4751,78.18
4862,36.09
25097,7.68
5752,99.92
6728,99.39
7523,99.7
7857,98.9
8251,99.14
10977,97.18
11593,98.31
11621,98.73
12358,98.81
13641,97.84
14014,99.43
14450,98.97
14622,95.73
17272,98.8
17980,97.88
19498,99.74
20826,11.12
20932,5.97
619,6.44
823,99.22
1728,91.83
2894,85.76
3859,85.88
4107,81.42
24413,8.89
24977,12.23
25475,5.97
6791,99.32
7088,97.92
9478,89.86
9795,99.79
9918,95.37
11026,98.89
11432,99.3
14529,99.95
15737,99.19
15915,97.45
16147,94.13
19790,99.92
19968,99.18
20248,99.37
20255,95.42
302,93.41
21098,5.31
21377,13.27
21549,9.0
21891,30.11
2430,47.29
2941,74.43
23140,51.8
23495,38.55
3855,91.21
4311,49.77
5300,76.96
5681,93.47
6135,98.79
8992,98.38
13352,99.65
13945,98.74
14209,98.85
15381,98.8
15539,99.59
15810,98.55
16265,99.79
16724,99.74
17003,98.92
17095,99.85
17204,99.79
17822,99.68
19202,99.72
19920,99.32
20161,97.42
21048,12.91
485,39.78
21301,7.41
21391,27.75
21695,78.77
4279,95.15
4664,87.64
25017,9.14
5145,16.98
5486,99.83
8314,98.38
9745,99.52
10807,99.27
12122,99.31
12940,99.6
13991,93.71
17185,99.63
18442,99.9
299,99.26
20950,16.65
571,22.42
916,87.69
2140,90.1
22122,9.08
22306,15.35
22805,65.0
22862,9.86
23005,76.6
3646,56.0
24339,10.66
24647,78.28
25379,20.22
5605,99.69
5706,99.78
5880,97.07
5984,98.46
6813,98.41
7186,99.97
7800,99.39
9856,99.56
10163,99.7
20587,84.76
13720,99.22
14851,98.99
15502,98.74
16130,99.21
19712,99.65
19736,98.08
297,99.85
21187,7.55
21353,25.91
21490,82.04
1789,99.14
2050,82.71
2175,97.2
2512,34.87
23104,17.93
23466,27.31
23775,24.29
5427,98.68
9760,99.64
13251,99.18
14042,99.41
20644,12.05
16880,99.61
17167,99.78
19156,99.66
19507,98.87
19916,99.32
1791,96.13
21731,59.44
2027,41.81
21963,47.0
23205,74.08
4103,95.82
4130,92.08
4202,88.49
4386,74.96
4915,93.85
25639,71.66
7565,98.38
11172,98.74
11473,97.15
11663,92.18
11700,98.57
12906,99.52
13058,97.66
15537,99.85
19052,97.26
19752,98.6
21669,57.92
1892,92.96
22089,6.0
2636,94.11
22203,7.0
22792,15.48
23076,8.98
3405,97.65
24115,58.39
25042,24.02
25044,10.27
25091,8.1
25339,7.44
5889,99.96
7437,90.88
7607,97.89
9467,99.56
10713,99.29
10794,99.82
12947,99.93
13998,97.66
15276,97.75
15408,99.63
16240,99.62
20089,98.02
21191,11.18
21226,5.83
1606,70.92
21620,26.16
2498,96.83
22065,13.93
2708,45.2
22726,11.21
3993,88.75
4565,86.55
24787,15.98
25191,20.38
5585,99.91
6090,98.96
7669,94.08
8650,99.62
9296,99.03
10381,98.74
10671,99.57
11465,99.58
16997,99.75
17560,96.3
18137,98.53
18768,99.11
18862,97.59
19299,98.89
19812,99.9
21323,43.65
1028,89.07
1974,68.96
2569,70.11
22267,46.54
3189,94.93
3788,98.06
4047,95.63
24281,34.32
24675,22.35
25366,8.22
5518,98.84
8409,99.74
8889,99.9
20460,81.69
9711,99.37
10963,97.93
12669,99.43
12751,99.02
16881,99.35
17408,99.56
18004,98.89
18668,98.17
19936,99.62
729,28.98
22153,29.02
3167,92.92
22907,21.35
23438,19.65
3954,54.58
23968,63.07
4820,87.91
24822,31.9
5095,75.79
5432,99.8
5478,99.39
5659,99.95
6356,99.91
6880,99.64
6899,98.73
8034,99.36
8991,99.6
9684,99.33
10462,95.19
20568,94.25
12794,99.84
12995,97.82
13814,99.29
14212,99.93
14841,96.2
14934,99.18
15042,94.99
16402,99.95
17247,99.78
18069,99.9
18976,97.55
22513,14.29
3132,79.8
6261,99.6
8483,98.11
9054,99.84
9813,99.15
10433,99.05
12928,99.96
14150,87.08
14930,98.19
15323,99.82
15365,98.61
15994,99.78
16563,99.65
17211,99.94
17978,87.77
18915,98.89
18951,93.16
20316,99.06
21022,5.42
754,91.79
3320,74.31
23225,16.11
23733,83.04
24530,17.56
9708,99.79
20490,5.62
10583,99.71
10859,99.9
11308,99.31
12213,99.43
12586,99.68
144,99.45
17073,99.45
17242,95.19
20800,72.76
20864,23.22
1450,99.33
1843,19.37
22120,19.89
22566,12.86
23462,25.15
4056,17.97
24354,31.64
24851,5.8
5133,16.55
6928,90.85
20409,97.62
7711,98.57
8895,59.42
20505,62.52
10527,99.56
11785,99.4
20576,41.42
14219,99.39
171,88.15
16632,99.32
19540,99.15
344,46.47
3096,64.65
23772,7.92
24027,5.84
5091,25.64
25322,30.11
25337,13.62
5115,88.95
5198,95.89
25587,24.67
5684,99.55
8496,99.5
9058,99.91
10597,99.94
11819,99.73
13426,99.48
15179,99.88
15712,99.53
16368,96.69
17675,99.04
19823,90.2
20756,92.38
21047,7.15
1291,78.59
1379,96.78
22041,23.88
22747,5.09
23803,12.23
4501,49.35
5124,66.09
5308,46.58
6165,99.41
6362,98.6
8404,96.45
8447,99.53
10079,99.36
10847,99.91
11456,98.42
11828,99.72
12430,99.65
15922,87.79
16079,99.67
17048,99.45
484,30.61
21583,28.64
1868,94.61
23083,11.05
4034,54.45
4527,98.25
24442,28.83
24606,22.78
4877,76.55
4897,37.22
24899,17.87
7044,98.0
8907,99.56
9290,99.09
10337,98.76
11488,97.89
13711,99.25
14472,99.74
14488,99.9
14707,99.55
14872,99.83
16690,99.91
16868,98.56
18290,98.9
19689,97.38
19850,99.62
20753,58.19
1149,95.83
1548,99.17
21723,44.63
2807,95.54
3587,18.06
23718,28.92
25483,17.51
7551,99.76
9185,99.57
10033,99.66
10617,98.06
11269,94.21
13848,99.58
13895,97.51
14070,99.46
174,99.76
18860,99.37
370,37.62
1164,87.69
1825,98.79
2220,93.54
2330,72.15
23222,8.12
4061,73.77
4132,62.37
4345,94.6
4684,91.41
24637,8.32
24847,6.83
5485,99.86
5818,94.89
6869,98.71
8671,98.81
9030,97.87
9044,99.45
10171,99.19
14269,99.08
15714,99.27
15870,99.83
17124,99.35
17864,99.28
19248,99.87
21013,30.64
22595,39.91
23427,57.65
3839,83.33
23712,18.63
23908,7.37
23922,16.59
24003,7.37
4698,87.32
5165,80.47
6376,99.39
6943,99.73
8090,99.66
13052,99.82
14356,85.51
14831,99.9
17450,98.12
17932,97.88
18194,99.95
18823,99.83
19123,97.12
19891,98.35
20755,12.18
21277,31.3
977,97.39
21784,76.91
2055,94.5
22155,6.44
3001,50.83
3983,86.55
4051,40.94
25467,9.6
7660,99.75
8646,99.84
20461,72.74
9603,84.51
9855,96.4
10929,99.93
11330,99.25
12798,99.51
14875,90.21
16512,99.08
17308,99.62
18080,99.87
18287,99.94
19673,99.94
21172,8.28
710,94.02
21974,8.96
22028,79.4
3015,49.53
4477,76.67
4588,62.79
25220,17.88
25351,6.41
9456,99.46
11677,99.23
11783,99.26
11952,99.3
14975,99.72
15476,98.49
16278,97.59
16293,98.79
16580,96.7
17266,99.39
20693,78.29
19648,99.82
19941,97.73
20269,99.67
21499,6.28
1848,88.89
21967,58.75
3718,83.63
23552,5.45
23575,34.5
4033,79.71
24034,35.77
4446,55.86
25608,16.11
5960,99.51
7763,99.51
8372,99.67
8882,98.04
9618,99.84
10024,94.35
10789,97.82
11132,99.12
12645,97.96
14108,97.67
14533,99.24
15629,49.34
15709,99.63
1265,92.9
21747,62.42
2751,80.98
22639,6.04
23007,18.33
23137,21.99
4792,23.19
24711,24.38
25311,79.52
5281,75.26
8941,98.59
9144,98.78
9155,97.89
20472,66.43
9829,99.96
10146,99.86
11390,99.29
12529,99.76
14121,98.27
14412,99.84
14605,98.21
15742,96.29
16261,99.95
18067,97.67
18444,99.51
18749,99.73
20785,84.45
22033,47.09
22735,51.31
3184,78.16
24464,16.04
25176,22.92
5120,23.04
5929,99.45
6477,99.29
6554,99.7
8394,99.45
8580,98.89
8635,99.86
11098,97.88
11669,97.56
12304,99.67
14776,98.2
16007,99.77
20232,93.85
20242,99.85
21297,48.9
2236,84.77
2768,61.09
2946,84.09
23654,6.91
24168,60.92
24206,17.32
7269,99.23
9587,91.81
10856,99.69
11675,99.45
15238,99.41
15769,84.74
19979,98.0
20291,99.55
347,96.31
559,33.75
21350,14.17
21389,6.61
21594,47.56
21817,38.34
2366,96.8
22067,34.29
22191,62.72
22624,6.95
3351,91.09
23626,46.05
24098,60.79
24427,38.19
5371,85.36
5436,99.8
8017,97.08
8491,98.97
64,96.2
13377,71.0
20599,8.09
14087,99.74
14383,98.29
16594,93.1
17433,98.5
17515,99.57
20868,34.7
2065,90.39
3696,89.26
3765,91.58
23790,10.57
4516,83.63
4587,83.36
24364,9.09
25088,31.73
5947,95.39
6212,75.61
7460,98.73
7922,99.58
8072,99.53
12386,98.03
169,98.79
16161,99.4
18605,99.1
743,93.08
2406,95.4
22369,10.01
22448,5.44
23164,66.69
23590,14.39
23770,22.45
24008,24.49
4811,65.18
24948,14.61
7035,99.49
7368,99.35
8031,97.04
9622,99.81
10276,98.37
12617,98.92
15127,99.18
19558,99.58
20740,52.66
20297,99.71
21288,7.48
2726,82.57
2939,43.86
3153,45.53
23844,9.64
4216,91.28
23914,7.19
23990,22.44
4965,42.4
25427,30.54
7331,98.55
7975,99.8
8367,99.83
9554,96.82
11897,96.24
14054,93.07
14055,98.48
14620,99.89
16426,99.82
16469,97.56
333,95.48
21225,5.51
676,85.47
787,38.46
21753,38.38
1968,94.78
21826,49.41
21833,30.73
2159,84.36
2202,81.07
2951,22.67
22837,12.5
23239,57.53
5515,99.88
5563,98.84
5750,99.66
7056,99.57
9141,99.83
10039,99.79
11577,98.93
12655,99.46
13464,99.83
13549,97.57
15741,99.51
17467,99.3
17475,99.13
18948,99.24
19617,98.75
19732,98.6
1886,51.8
2953,80.52
3297,10.13
24996,21.29
25308,15.2
25505,17.14
5243,66.12
5303,68.97
5686,99.06
7087,99.68
9594,99.67
11314,99.39
13022,99.9
14392,99.42
14984,96.74
16850,98.78
16913,99.46
17049,99.26
18720,99.37
1073,85.07
21516,82.54
1463,61.51
21770,49.4
22357,30.15
23268,24.94
4040,73.69
24526,21.95
24854,6.98
4953,9.53
8262,99.0
8441,99.93
10638,99.57
13716,99.39
14560,99.74
15730,98.11
17409,97.56
18888,99.37
19152,99.82
19179,99.57
19354,99.38
19749,98.04
345,53.19
782,78.41
21657,77.94
3554,67.53
4048,99.15
23811,11.95
23880,9.76
24393,11.83
5840,99.61
8944,99.7
9654,99.38
11542,99.91
12660,95.91
13643,98.72
14068,99.97
15473,95.87
17309,99.61
17868,94.25
19319,99.49
20068,99.68
20309,99.84
296,93.89
22520,12.2
3178,93.39
3190,84.14
3425,51.88
4115,14.03
4301,84.41
4819,79.33
5725,99.13
6543,97.67
6588,99.12
6598,97.39
10465,99.42
11109,98.23
13213,98.82
15277,99.15
16619,78.65
17127,98.64
216,98.37
19676,99.83
381,44.97
2337,87.69
3057,32.99
3137,62.24
23107,32.6
23426,53.52
3811,41.74
23794,49.2
5621,87.86
7121,99.93
11156,99.4
90,98.94
11514,99.44
12242,99.89
20615,37.56
14756,98.96
16722,98.51
17594,99.15
19391,98.57
20184,99.61
2022,85.53
22327,50.06
22429,7.21
3237,39.94
3619,63.66
25025,5.88
5246,79.26
5350,71.12
5945,97.25
7839,98.69
9672,99.42
10641,99.59
11087,97.9
12147,98.7
13493,99.21
13760,99.45
14812,98.52
17008,97.39
21087,28.57
21346,6.51
840,96.14
926,97.34
2699,78.4
22294,34.51
4758,86.86
4790,45.32
4910,92.54
25363,18.72
7771,97.93
9687,86.53
9942,98.48
10090,99.68
11357,99.53
11362,98.27
11863,98.93
11912,99.38
12037,99.04
13603,99.29
13887,99.54
20699,96.11
18981,99.57
21508,10.13
1557,95.95
23409,44.16
3808,64.86
3977,7.72
23937,13.59
24320,29.16
25209,8.22
5435,99.17
5864,98.76
6643,99.73
16715,99.33
17207,99.84
17282,97.67
17809,99.45
19363,98.41
19845,99.26
20006,88.81
852,60.31
21920,11.91
22573,20.29
3440,62.22
23234,65.52
3920,81.87
4065,90.48
24753,5.29
25153,6.23
25286,5.59
25677,95.05
7354,94.46
7391,99.67
7846,95.54
9305,99.52
10692,94.76
13583,96.92
13835,98.8
14060,98.47
14797,98.67
16014,99.0
17584,97.08
17639,98.78
18453,99.62
18518,99.52
20013,98.74
393,41.6
20982,48.54
21132,16.34
21935,28.2
22255,37.92
3352,67.26
4254,32.26
25189,11.96
5365,86.9
8432,99.84
8719,99.65
9649,99.55
10666,99.18
13492,93.68
14935,92.95
14953,94.2
15832,98.22
16201,99.24
16506,96.38
17081,97.21
17847,99.76
638,55.33
21449,52.36
1117,93.0
1899,29.95
21868,34.81
2309,90.23
21925,10.13
3035,49.81
24670,11.5
7553,98.93
7978,99.02
8356,99.56
9741,91.81
10247,98.53
11616,98.25
11777,98.84
13088,95.77
13809,98.43
14433,98.98
15727,99.84
17022,99.15
20011,99.51
335,99.78
20863,26.66
21370,42.18
1883,96.02
2226,84.81
2630,19.45
3303,52.98
23159,27.21
4244,80.09
24482,7.68
5487,99.13
16,47.44
6483,99.7
6850,99.65
9187,99.76
88,99.72
14416,99.94
16846,99.39
18256,99.39
20350,98.68
717,86.88
2042,91.93
2532,56.2
22200,9.95
4854,80.57
25127,9.93
25199,11.65
25244,16.98
5169,64.92
11189,99.5
157,95.97
14706,98.34
14713,99.65
17154,99.56
17591,98.2
19496,99.69
21349,32.53
1266,65.4
2164,90.31
2394,96.89
2458,81.1
2601,69.27
22183,12.39
22523,8.84
3597,95.99
23915,31.91
4686,80.62
5255,86.49
5276,63.27
6194,86.75
10169,99.92
10800,99.87
12136,93.85
12192,98.56
13254,99.88
18717,98.93
259,99.07
20352,99.77
931,90.23
1123,88.52
1567,98.93
22025,45.29
22165,11.51
22974,11.11
3331,89.43
3353,86.83
4330,92.88
25359,39.08
5414,98.85
6697,99.92
8579,99.46
8675,98.93
9284,99.52
9382,99.9
9929,99.21
11468,99.17
12840,96.23
13425,99.18
14988,98.89
19786,99.75
20246,99.74
364,30.71
1368,91.42
1769,96.36
21701,86.88
2558,95.7
22289,16.77
22814,54.44
4042,24.44
24335,13.41
5721,99.8
8035,95.11
11741,99.17
14845,99.48
15371,99.77
15600,99.9
16305,99.34
17428,98.8
17638,95.8
18583,99.55
20705,69.71
19208,99.19
19521,99.74
1036,98.36
22054,19.52
2539,95.15
22220,24.19
22899,5.78
23166,67.87
23690,25.22
4515,29.06
20450,21.54
10180,99.71
13429,99.76
16190,99.32
16355,98.35
17776,99.23
19804,98.86
455,12.9
521,75.9
21622,33.97
22086,26.88
22343,31.08
3213,85.54
22898,13.97
3606,94.78
23544,47.68
4288,47.4
24061,57.48
24604,5.44
5822,98.66
5872,99.85
5923,99.28
7638,99.78
8540,98.97
8955,70.89
10694,99.01
11215,99.73
12506,99.21
13090,96.65
14360,99.83
16032,96.21
17690,99.82
1427,98.17
1841,88.33
2123,95.91
2154,93.4
2598,98.18
22458,7.73
3229,19.53
23796,10.13
5671,99.63
8117,99.8
8624,99.91
10702,99.85
13683,93.84
17110,99.77
20052,97.72
520,25.14
21677,35.12
21940,66.16
22945,7.57
23444,14.9
3832,92.29
4262,82.72
24078,33.43
24329,17.68
25200,13.1
5704,99.89
6334,95.13
8264,99.5
10217,79.0
10838,94.76
11114,94.23
11384,99.21
12792,99.77
116,99.84
14642,99.9
20648,65.68
16573,99.4
17482,97.94
19331,96.27
20125,97.8
584,31.09
21374,10.28
23995,5.59
4528,36.41
24542,6.77
5049,99.32
25658,87.56
5808,94.1
6341,98.88
7704,93.85
11844,99.62
13420,99.06
16341,99.86
17221,98.85
17563,99.11
18882,99.38
450,51.37
21114,10.26
21772,11.53
2024,98.02
2157,95.29
2417,72.71
22543,8.74
24797,5.45
24917,18.96
5088,40.98
6147,99.68
6396,99.77
9169,97.36
12633,99.89
13321,98.6
13566,91.66
13668,99.73
14781,94.11
15999,99.36
16481,99.88
16568,98.88
18801,99.15
19053,93.85
19758,98.16
21121,25.59
616,80.49
1615,28.82
23193,16.57
23895,16.21
4473,92.71
4845,66.34
5469,99.82
6519,99.78
12261,91.65
13168,76.15
13558,99.25
14018,96.98
16224,99.98
17351,99.34
17723,98.04
19401,89.07
19671,99.91
760,89.42
21742,6.12
21793,6.38
23033,36.58
3602,77.5
3973,87.38
25109,49.81
25284,19.73
10291,97.83
12292,98.18
14223,98.13
15177,99.11
17151,88.3
18762,97.44
1307,90.24
1798,87.95
2089,98.43
2336,92.96
2529,41.48
22934,7.24
3685,82.64
3714,86.29
4599,61.82
4725,23.34
25165,10.44
25463,14.51
6227,99.84
11994,99.48
12404,99.74
12463,99.27
12953,97.54
14788,99.86
16978,99.61
17460,85.82
19510,98.29
20154,99.51
20310,99.5
21411,16.18
1768,92.3
1936,95.84
22896,8.21
25326,28.79
25335,20.22
25666,14.41
6252,99.52
8931,99.45
9503,99.76
83,96.6
15289,93.45
15641,99.02
15883,99.81
20671,70.08
20945,35.97
523,21.57
1087,98.42
22140,8.05
2678,98.27
22210,5.87
22266,58.83
3187,91.84
23057,9.07
23272,35.12
24919,22.38
5790,99.72
5807,99.38
6540,82.65
7775,98.96
8430,97.62
9636,99.67
12135,98.82
13156,99.07
13188,99.92
14374,99.3
15250,99.69
16086,67.61
17508,99.64
17660,82.12
365,94.1
1416,98.9
21803,81.3
22138,10.48
25412,13.64
25523,48.85
7039,98.73
7098,99.7
20442,87.01
9712,98.89
12674,99.78
12759,98.73
13761,99.18
13963,99.63
14344,97.9
15195,98.2
16218,99.3
16900,95.47
20695,38.97
19813,92.3
574,91.79
704,59.66
21510,54.03
2611,97.52
2722,88.9
22297,6.75
4575,69.2
4761,82.31
6807,99.91
9368,99.73
10443,99.75
11039,99.65
11282,99.22
11762,99.87
14699,98.1
17611,99.4
18149,98.64
18161,98.21
19402,99.81
21085,5.57
1376,73.93
22383,9.7
3254,79.09
3594,61.97
23579,30.53
23953,8.43
20387,78.93
6682,99.49
7885,99.93
8265,99.5
10001,99.53
10518,99.81
11820,98.26
12120,32.76
16169,98.62
204,60.94
16795,98.37
18769,99.71
21162,29.72
21801,5.55
2474,39.83
23390,24.12
23975,19.18
25125,9.4
25599,26.29
5933,99.03
7136,99.93
8672,99.35
12244,97.9
12352,99.26
13515,99.44
13838,93.66
13907,99.96
16886,99.62
17849,99.61
19122,99.81
19866,99.31
1518,96.5
21910,11.64
22420,5.21
23404,13.6
24810,7.73
5063,28.47
7414,99.26
8021,99.51
10243,97.42
11012,99.54
11871,97.01
12694,96.86
13002,94.92
13078,99.87
16210,98.96
16480,98.27
18849,97.86
19072,99.7
718,60.54
2219,94.09
21876,9.28
3467,26.86
24039,12.28
4817,26.53
5131,68.23
6017,98.9
6241,99.7
6311,99.86
7040,99.83
7989,93.99
9366,98.68
10738,99.76
12154,96.99
13621,99.06
15982,97.9
16540,97.27
16590,97.53
17509,98.9
19399,99.59
19552,99.44
20124,99.14
1519,97.1
2173,77.97
22236,55.61
2988,60.87
4273,85.45
8286,98.16
9378,99.17
20479,35.25
10831,98.55
11024,99.51
12499,96.93
12831,98.6
16075,99.36
16476,94.94
17962,96.86
20296,96.6
21147,6.7
1143,72.32
2156,77.41
22817,6.45
3328,92.82
4602,95.8
25262,10.59
5965,99.66
7580,98.95
8305,99.03
9380,98.92
11729,99.68
13101,98.52
13137,99.3
14942,99.39
15074,95.65
17279,99.02
21076,36.42
960,98.79
21495,17.36
1468,95.96
21948,44.54
22285,24.7
22769,56.08
23053,24.21
4955,12.4
7807,99.58
8702,97.66
9136,99.9
12195,96.45
12502,98.72
12508,99.04
13829,94.31
14141,99.68
16264,92.67
18770,98.58
19187,99.67
19285,99.81
19493,99.57
1730,89.29
3158,54.99
3413,61.0
24048,9.09
4422,92.37
5067,11.34
5106,50.21
25565,58.2
5489,99.17
5745,99.2
6152,99.58
8805,99.84
8984,99.51
9341,99.72
10268,96.12
10539,99.84
11155,97.48
11884,97.57
12602,99.8
128,97.88
20674,91.28
18666,99.44
242,98.99
895,96.38
1419,89.17
1851,95.15
4185,77.88
24831,18.28
25241,5.77
5127,81.57
6822,95.81
6864,99.49
8066,70.17
8819,99.41
9252,99.38
11434,99.93
13893,99.24
15543,97.35
16419,99.84
17942,91.23
19759,99.54
20171,89.49
2163,88.17
2863,93.74
22324,7.24
3102,79.71
22728,12.44
24455,5.49
5226,65.57
7181,97.25
10346,98.3
10612,98.6
10915,99.86
20536,97.79
20589,86.88
14833,98.94
17068,99.36
19062,97.86
19904,99.2
19928,99.33
20039,98.29
21255,41.62
1178,98.46
1842,78.44
2072,97.09
2259,91.64
22126,38.2
3459,79.19
4702,88.78
4912,12.42
6665,99.75
7926,99.58
8511,99.4
9052,99.75
9351,99.71
9782,98.88
9916,99.6
10541,99.64
13408,99.61
20616,75.62
15060,99.8
18005,98.25
18630,97.2
19188,97.86
21103,22.74
22000,18.94
2924,70.79
3675,99.0
4224,82.94
24136,7.55
24175,67.91
6475,96.69
7138,99.61
7493,98.18
7686,98.33
9897,97.64
10574,98.58
15062,99.42
16694,99.81
18217,99.45
18559,96.59
20697,96.26
20910,7.53
21327,13.1
21410,9.14
1879,33.67
2132,92.67
22042,8.04
3777,50.73
23550,6.75
4439,90.95
7574,98.21
11179,98.64
11311,99.31
14884,99.52
15990,99.76
18549,99.88
18987,99.34
315,97.51
20817,11.85
21036,13.0
22706,63.01
4317,89.95
24042,9.3
24834,5.59
5011,81.72
25183,30.26
6344,99.66
6868,99.51
8602,99.21
11075,97.73
11426,99.0
15314,99.74
15330,97.58
15376,99.24
15733,97.41
18409,98.09
19254,97.64
19452,98.31
21069,16.73
21515,56.41
22825,29.48
3428,94.33
23703,15.96
24074,46.5
24153,21.94
24257,12.85
4699,29.16
5448,77.16
10788,99.48
11533,97.62
12904,96.63
13452,96.69
14944,99.89
16115,99.1
20092,98.29
1109,73.93
1626,72.77
1795,78.86
21699,11.79
3313,96.32
23143,34.43
3895,44.96
4240,88.82
24164,14.75
7954,99.36
8806,99.7
9361,96.48
10784,99.96
13280,97.91
13524,97.37
14076,99.03
15066,99.47
16731,98.44
18501,98.91
237,99.32
737,30.68
1882,97.76
1976,97.54
22178,40.89
22386,12.61
3497,38.46
3509,92.14
5020,46.05
6457,99.8
8176,99.82
9968,99.55
10178,99.75
11416,96.85
12327,99.89
14097,97.04
14911,99.9
14925,99.63
16035,99.19
16876,97.69
1678,10.33
3442,41.57
23394,13.54
23817,7.03
25404,8.68
12775,98.71
13201,99.54
15421,99.45
17848,99.46
17887,94.5
18179,99.66
18455,99.87
19225,99.3
21120,8.78
1046,94.26
22074,29.66
2948,27.6
22506,16.16
3564,86.32
23593,9.61
4906,98.41
4954,61.35
25448,27.31
6910,96.43
6981,99.61
7977,99.63
9539,99.9
12999,99.05
13122,99.75
15443,98.65
15456,99.28
16063,99.64
16736,98.63
16918,97.67
18560,99.7
18931,98.28
19158,94.56
20112,99.62
21841,56.49
2395,93.47
2837,96.74
2928,93.85
3074,41.15
24515,32.47
4903,58.71
8315,99.35
9280,98.47
9371,99.94
13210,99.57
19499,99.66
494,96.06
597,60.61
21302,29.02
21413,9.83
21555,9.5
22127,54.57
2972,98.88
3077,30.08
23177,20.68
3753,95.15
24543,23.23
24877,38.3
7110,99.47
10028,98.98
10304,99.91
11457,99.63
11877,99.76
11976,99.75
11988,98.93
12087,99.74
12160,97.86
14458,99.16
17034,99.26
17338,95.86
289,92.75
2241,98.44
22229,8.93
24672,25.76
6638,97.84
7557,96.74
7622,95.04
9497,85.16
10414,99.73
11869,99.87
12148,98.47
107,99.08
12944,97.53
15413,99.49
16466,98.26
19770,97.75
2198,77.89
22274,7.56
3614,82.09
24737,23.33
5629,99.56
7544,99.79
8323,99.53
8680,99.54
9525,99.86
9938,98.92
12515,99.07
20256,99.02
1140,91.24
2007,56.91
2088,98.82
2852,89.34
4007,69.01
24083,18.13
