用户ID,信用评分
25491,21.77
6911,77.34
10137,67.98
12290,54.77
14371,72.74
14940,72.59
17113,81.79
17487,81.78
18354,84.47
18492,86.25
21362,14.6
679,77.78
21505,11.12
1413,93.92
1421,89.42
1819,90.27
22045,12.37
22181,19.56
3011,55.09
22694,10.31
3417,47.97
3503,60.01
23945,22.11
24532,20.63
24780,35.94
5195,70.37
25514,27.81
72,95.35
20533,75.06
11740,64.7
12415,68.36
12984,72.4
13186,72.86
13999,72.69
15265,72.79
15394,81.47
15635,80.64
16136,81.31
17701,81.61
18792,85.55
19144,86.38
20992,28.59
750,56.69
1979,79.44
3175,50.02
23168,23.69
3571,62.74
3700,63.89
3813,52.51
4551,43.5
24706,28.15
24856,13.52
24875,14.41
24938,16.73
5069,43.34
6888,77.12
35,95.03
8402,90.62
9544,89.77
9698,88.55
12621,68.2
12804,72.27
12863,72.92
13690,70.38
16821,81.64
20737,45.45
20105,85.65
21682,11.86
1958,88.87
2079,90.72
22470,29.77
22984,13.55
23401,33.45
23832,34.75
4691,28.19
24571,27.94
4836,37.25
24807,16.2
25024,12.72
25462,20.84
25522,28.25
6856,76.98
7663,89.68
8657,90.23
9092,88.39
10262,68.19
10533,68.41
10675,67.62
11216,67.17
11585,68.11
12487,68.31
13346,72.8
13823,72.39
15654,79.86
15656,81.36
16639,81.82
16986,81.89
17373,81.78
18169,86.33
20137,86.19
1504,94.12
3154,58.76
3453,56.68
24015,42.43
4534,58.38
24384,22.29
4922,51.91
4975,68.94
6077,76.72
6229,77.39
6295,76.75
6402,70.77
7388,77.33
7863,87.47
8058,90.51
10292,66.55
10525,68.07
11122,66.78
13837,71.44
14511,72.48
15579,80.3
16009,81.86
16672,70.37
18021,81.9
20051,85.92
1412,88.36
1593,91.75
1623,93.84
21846,44.92
2286,84.78
22355,9.03
3135,53.12
22716,26.55
23075,14.31
23992,32.97
24789,13.63
5357,67.64
6101,77.27
6939,77.11
7312,76.56
8317,90.55
10730,67.23
12108,67.28
12482,68.22
13255,69.94
13448,72.74
14576,72.84
15287,72.34
15610,81.53
16365,81.67
16855,81.45
20062,86.22
20778,44.29
688,61.81
1343,89.91
1777,94.45
1913,87.55
2488,59.52
22646,18.56
3281,52.8
3315,43.05
24055,24.81
24423,16.85
5386,75.84
9,95.14
6116,77.22
7126,77.24
10663,68.33
11092,68.05
11274,66.2
11610,66.99
11782,68.16
11798,65.91
12755,72.81
16111,54.45
16612,81.83
16985,81.72
21732,13.77
2714,60.0
3522,25.06
3692,62.01
3747,58.35
4184,55.94
24249,12.34
24392,21.33
4751,53.03
4862,41.38
25097,12.54
5752,77.46
6728,77.17
7523,90.89
7857,89.69
8251,90.53
10977,67.23
11593,67.79
11621,68.27
12358,67.65
13641,72.15
14014,72.39
14450,72.78
14622,72.0
17272,80.97
17980,81.2
19498,86.38
20826,10.0
20932,8.37
619,48.84
823,94.51
1728,92.42
2894,60.3
3859,56.76
4107,52.59
24413,13.97
24977,16.02
25475,12.34
6791,77.22
7088,76.48
9478,88.28
9795,90.89
9918,89.69
11026,67.78
11432,68.22
14529,72.94
15737,81.28
15915,80.43
16147,79.62
19790,86.44
19968,85.89
20248,86.16
20255,82.19
302,85.73
21098,7.62
21377,10.88
21549,10.75
21891,23.52
2430,38.43
2941,54.37
23140,35.25
23495,26.68
3855,58.26
4311,39.06
5300,66.02
5681,58.73
6135,77.29
8992,89.24
13352,72.84
13945,72.17
14209,72.84
15381,72.75
15539,81.71
15810,81.69
16265,81.81
16724,81.55
17003,81.66
17095,81.89
17204,81.9
17822,81.86
19202,86.34
19920,86.02
20161,85.32
21048,10.62
485,68.19
21301,9.1
21391,15.54
21695,51.73
4279,60.94
4664,55.73
25017,14.03
5145,43.73
5486,77.42
8314,90.45
9745,90.78
10807,68.07
12122,67.92
12940,72.67
13991,71.89
17185,81.55
18442,86.39
299,95.25
20950,14.38
571,57.88
916,89.48
2140,90.6
22122,10.5
22306,14.33
22805,33.97
22862,8.81
23005,40.58
3646,32.5
24339,14.67
24647,45.84
25379,20.16
5605,77.32
5706,77.36
5880,76.64
5984,76.48
6813,77.16
7186,77.46
7800,90.71
9856,90.78
10163,68.27
20587,69.67
13720,72.41
14851,72.61
15502,80.89
16130,81.79
19712,86.36
19736,85.92
297,95.31
21187,8.67
21353,14.92
21490,42.62
1789,94.3
2050,89.82
2175,94.5
2512,26.31
23104,15.42
23466,32.01
23775,21.19
5427,76.93
9760,90.89
13251,72.59
14042,72.53
20644,39.85
16880,81.72
17167,81.48
19156,86.22
19507,85.78
19916,85.89
1791,93.18
21731,32.39
2027,81.52
21963,21.41
23205,38.3
4103,60.59
4130,58.27
4202,57.09
4386,56.12
4915,72.88
25639,54.34
7565,88.91
11172,67.72
11473,66.12
11663,64.55
11700,68.01
12906,72.84
13058,71.54
15537,81.9
19052,85.36
19752,86.05
21669,38.92
1892,92.33
22089,9.11
2636,61.55
22203,9.06
22792,13.22
23076,10.5
3405,60.04
24115,31.48
25042,26.31
25044,13.97
25091,13.34
25339,12.93
5889,77.49
7437,84.93
7607,89.46
9467,90.59
10713,68.33
10794,68.43
12947,72.86
13998,71.97
15276,72.06
15408,81.56
16240,81.72
20089,85.27
21191,9.25
21226,7.81
1606,78.52
21620,33.31
2498,63.12
22065,10.21
2708,48.98
22726,9.06
3993,57.02
4565,57.58
24787,17.56
25191,16.95
5585,77.44
6090,76.73
7669,87.78
8650,90.69
9296,90.58
10381,66.77
10671,68.16
11465,68.27
16997,81.85
17560,81.06
18137,85.69
18768,85.69
18862,84.12
19299,86.16
19812,86.42
21323,25.73
1028,88.92
1974,85.71
2569,55.93
22267,27.45
3189,59.18
3788,62.52
4047,60.79
24281,22.22
24675,19.75
25366,16.25
5518,76.86
8409,90.62
8889,90.95
20460,78.19
9711,90.53
10963,66.67
12669,68.2
12751,72.34
16881,81.72
17408,81.79
18004,81.19
18668,85.91
19936,86.31
729,68.75
22153,11.0
3167,61.6
22907,19.87
23438,19.28
3954,40.28
23968,39.59
4820,57.53
24822,19.34
5095,64.7
5432,77.39
5478,76.67
5659,77.46
6356,77.41
6880,77.41
6899,76.95
8034,90.29
8991,90.71
9684,90.59
10462,65.0
20568,82.02
12794,72.78
12995,71.56
13814,71.92
14212,72.94
14841,72.57
14934,72.36
15042,66.97
16402,81.85
17247,81.84
18069,86.47
18976,84.34
22513,14.69
3132,50.39
6261,77.32
8483,90.55
9054,90.91
9813,90.46
10433,67.8
12928,72.91
14150,67.17
14930,71.74
15323,72.8
15365,71.75
15994,81.89
16563,81.76
17211,81.91
17978,75.67
18915,85.67
18951,80.53
20316,85.84
21022,7.8
754,93.73
3320,48.59
23225,15.13
23733,55.82
24530,20.53
9708,90.9
20490,39.37
10583,68.41
10859,68.44
11308,68.03
12213,68.23
12586,68.07
144,94.74
17073,81.15
17242,77.95
20800,44.11
20864,15.95
1450,95.03
1843,59.74
22120,11.34
22566,10.03
23462,19.53
4056,17.81
24354,20.86
24851,12.71
5133,42.7
6928,75.57
20409,85.09
7711,90.34
8895,47.63
20505,62.38
10527,68.11
11785,68.27
20576,67.61
14219,72.61
171,89.2
16632,81.42
19540,86.31
344,60.7
3096,49.84
23772,13.72
24027,12.22
5091,42.42
25322,23.73
25337,15.33
5115,73.56
5198,75.69
25587,22.46
5684,77.27
8496,90.75
9058,90.89
10597,68.42
11819,68.44
13426,72.85
15179,72.78
15712,81.48
16368,80.75
17675,81.19
19823,84.12
20756,39.61
21047,8.53
1291,87.64
1379,93.72
22041,21.05
22747,7.55
23803,16.23
4501,46.71
5124,44.7
5308,51.92
6165,77.0
6362,76.86
8404,88.07
8447,90.56
10079,90.63
10847,68.36
11456,67.7
11828,68.31
12430,68.34
15922,77.97
16079,81.84
17048,81.62
484,61.48
21583,20.61
1868,94.08
23083,11.25
4034,30.02
4527,62.98
24442,24.69
24606,19.79
4877,70.26
4897,50.52
24899,19.3
7044,76.16
8907,90.76
9290,90.63
10337,68.12
11488,67.63
13711,72.31
14472,72.87
14488,72.92
14707,72.8
14872,72.91
16690,81.92
16868,80.86
18290,86.09
19689,84.88
19850,86.08
20753,53.35
1149,93.88
1548,94.75
21723,26.11
2807,63.16
3587,27.14
23718,22.75
25483,18.85
7551,90.83
9185,90.89
10033,90.83
10617,65.98
11269,61.61
13848,72.69
13895,71.94
14070,72.65
174,95.27
18860,86.19
370,60.27
1164,87.54
1825,94.7
2220,93.11
2330,84.03
23222,13.89
4061,54.28
4132,46.91
4345,60.02
4684,59.44
24637,13.25
24847,13.22
5485,77.37
5818,75.4
6869,76.91
8671,90.52
9030,90.27
9044,90.48
10171,68.1
14269,72.52
15714,81.69
15870,81.86
17124,81.55
17864,81.51
19248,86.39
21013,18.23
22595,29.75
23427,36.78
3839,56.62
23712,19.58
23908,13.14
23922,21.06
24003,12.55
4698,59.65
5165,66.84
6376,77.29
6943,77.36
8090,90.75
13052,72.84
14356,59.74
14831,72.97
17450,80.69
17932,81.11
18194,86.43
18823,86.36
19123,86.11
19891,83.67
20755,9.8
21277,14.79
977,94.65
21784,46.62
2055,92.89
22155,8.07
3001,41.17
3983,60.12
4051,40.42
25467,13.41
7660,90.79
8646,90.94
20461,72.67
9603,88.4
9855,88.19
10929,68.34
11330,67.89
12798,72.84
14875,69.37
16512,80.55
17308,81.69
18080,86.4
18287,86.47
19673,86.43
21172,10.31
710,92.64
21974,9.23
22028,30.33
3015,42.81
4477,52.38
4588,41.99
25220,17.81
25351,13.1
9456,90.74
11677,67.98
11783,68.19
11952,68.12
14975,72.81
15476,81.59
16278,80.36
16293,81.22
16580,80.44
17266,81.17
20693,49.88
19648,86.29
19941,85.29
20269,86.37
21499,8.84
1848,90.47
21967,36.61
3718,57.02
23552,12.11
23575,34.59
4033,40.84
24034,28.98
4446,37.98
25608,16.47
5960,77.31
7763,90.58
8372,90.61
8882,89.24
9618,90.85
10024,87.34
10789,67.56
11132,67.41
12645,67.97
14108,71.66
14533,72.42
15629,45.6
15709,81.67
1265,90.56
21747,36.73
2751,49.36
22639,7.83
23007,20.42
23137,11.16
4792,25.34
24711,19.7
25311,47.95
5281,60.73
8941,90.05
9144,90.61
9155,89.61
20472,68.05
9829,90.94
10146,68.34
11390,67.95
12529,68.2
14121,72.51
14412,72.83
14605,72.68
15742,78.16
16261,81.95
18067,85.25
18444,86.03
18749,86.39
20785,49.27
22033,40.97
22735,23.83
3184,50.48
24464,17.69
25176,20.88
5120,34.88
5929,77.04
6477,76.99
6554,77.33
8394,90.55
8580,89.97
8635,90.91
11098,66.65
11669,67.77
12304,68.32
14776,71.84
16007,81.85
20232,82.38
20242,86.38
21297,40.02
2236,86.88
2768,49.16
2946,54.36
23654,14.81
24168,49.44
24206,19.53
7269,77.04
9587,84.75
10856,68.27
11675,68.35
15238,72.56
15769,77.75
19979,84.82
20291,86.3
347,91.39
559,58.12
21350,11.55
21389,8.66
21594,36.06
21817,26.78
2366,93.46
22067,27.41
22191,37.94
22624,9.0
3351,55.62
23626,32.47
24098,44.17
24427,30.8
5371,68.72
5436,77.17
8017,89.83
8491,90.36
64,89.66
13377,60.3
20599,39.13
14087,72.68
14383,71.09
16594,79.12
17433,81.27
17515,81.62
20868,18.23
2065,91.78
3696,59.16
3765,60.78
23790,15.0
4516,53.73
4587,53.79
24364,14.59
25088,20.5
5947,76.6
6212,71.5
7460,90.22
7922,90.73
8072,90.59
12386,67.0
169,95.02
16161,81.59
18605,86.13
743,90.88
2406,93.86
22369,10.36
22448,7.75
23164,41.48
23590,15.54
23770,17.92
24008,26.66
4811,45.11
24948,15.05
7035,76.97
7368,77.03
8031,88.72
9622,90.82
10276,67.59
12617,67.38
15127,72.66
19558,86.28
20740,36.66
20297,86.23
21288,8.06
2726,50.45
2939,36.66
3153,34.11
23844,17.73
4216,60.24
23914,13.27
23990,22.84
4965,57.8
25427,27.3
7331,76.86
7975,90.62
8367,90.89
9554,90.0
11897,66.97
14054,66.44
14055,72.36
14620,72.97
16426,81.75
16469,80.48
333,94.2
21225,8.29
676,82.27
787,65.06
21753,24.25
1968,92.43
21826,22.94
21833,22.48
2159,87.08
2202,89.64
2951,36.16
22837,10.63
23239,33.57
5515,77.4
5563,76.56
5750,77.27
7056,77.25
9141,90.7
10039,90.85
11577,67.68
12655,68.05
13464,72.92
13549,71.58
15741,81.89
17467,81.4
17475,81.44
18948,86.03
19617,85.89
19732,86.0
1886,76.97
2953,58.41
3297,18.05
24996,18.53
25308,15.75
25505,18.23
5243,58.23
5303,63.84
5686,76.75
7087,77.09
9594,90.67
11314,68.11
13022,72.86
14392,72.76
14984,69.42
16850,80.37
16913,81.66
17049,81.47
18720,86.16
1073,90.25
21516,42.33
1463,74.35
21770,37.89
22357,22.65
23268,19.0
4040,49.55
24526,19.88
24854,13.04
4953,32.65
8262,90.28
8441,90.97
10638,68.35
13716,72.81
14560,72.72
15730,80.84
17409,81.16
18888,85.97
19152,86.39
19179,86.26
19354,85.73
19749,85.64
345,73.73
782,78.66
21657,46.14
3554,51.88
4048,63.52
23811,15.35
23880,16.71
24393,16.94
5840,77.27
8944,90.86
9654,90.69
11542,68.42
12660,65.9
13643,72.45
14068,72.91
15473,79.84
17309,81.75
17868,78.87
19319,86.25
20068,86.34
20309,86.17
296,92.42
22520,11.36
3178,61.47
3190,52.06
3425,47.3
4115,19.39
4301,55.32
4819,54.37
5725,76.68
6543,76.17
6588,76.88
6598,76.61
10465,68.31
11109,67.46
13213,72.25
15277,72.66
16619,72.38
17127,80.96
216,95.08
19676,86.32
381,71.9
2337,91.08
3057,29.81
3137,50.09
23107,16.94
23426,33.61
3811,32.22
23794,29.43
5621,75.36
7121,77.44
11156,68.06
90,94.53
11514,68.11
12242,68.44
20615,50.59
14756,72.59
16722,81.16
17594,81.48
19391,84.78
20184,86.06
2022,87.53
22327,25.09
22429,9.59
3237,41.72
3619,46.13
25025,13.87
5246,67.83
5350,61.7
5945,76.36
7839,90.3
9672,90.36
10641,68.05
11087,66.34
12147,67.22
13493,72.38
13760,72.73
14812,72.25
17008,80.82
21087,20.12
21346,7.93
840,93.03
926,93.98
2699,55.61
22294,30.54
4758,57.2
4790,39.44
4910,72.43
25363,17.25
7771,89.53
9687,87.72
9942,90.53
10090,68.25
11357,67.99
11362,67.91
11863,67.81
11912,67.69
12037,67.87
13603,72.31
13887,72.66
20699,50.59
18981,86.22
21508,11.25
1557,94.42
23409,23.37
3808,42.59
3977,17.34
23937,14.34
24320,25.13
25209,13.63
5435,77.03
5864,76.81
6643,77.31
16715,81.78
17207,81.86
17282,79.71
17809,81.43
19363,84.89
19845,86.14
20006,82.09
852,73.95
21920,12.13
22573,14.24
3440,46.38
23234,43.97
3920,56.24
4065,60.31
24753,12.1
25153,12.74
25286,12.28
25677,55.78
7354,76.19
7391,77.19
7846,88.01
9305,90.72
10692,64.81
13583,70.92
13835,71.97
14060,72.29
14797,72.34
16014,81.62
17584,80.21
17639,81.62
18453,86.05
18518,86.16
20013,86.1
393,62.33
20982,18.72
21132,10.83
21935,16.37
22255,28.76
3352,47.89
4254,25.8
25189,17.52
5365,71.56
8432,90.93
8719,90.64
9649,90.69
10666,68.14
13492,67.49
14935,68.43
14953,69.37
15832,80.72
16201,81.5
16506,78.96
17081,81.45
17847,81.83
638,77.01
21449,19.17
1117,90.77
1899,64.89
21868,24.75
2309,94.45
21925,11.44
3035,38.39
24670,14.74
7553,89.93
7978,90.41
8356,90.77
9741,84.32
10247,67.33
11616,67.47
11777,67.82
13088,71.91
13809,72.06
14433,72.08
15727,81.84
17022,81.38
20011,85.69
335,95.19
20863,20.34
21370,25.44
1883,93.74
2226,88.25
2630,37.52
3303,40.52
23159,20.69
4244,55.45
24482,13.15
5487,76.86
16,64.36
6483,77.43
6850,77.34
9187,90.84
88,95.25
14416,72.96
16846,81.41
18256,86.03
20350,85.58
717,83.69
2042,86.92
2532,45.84
22200,10.56
4854,54.21
25127,13.66
25199,16.16
25244,16.17
5169,61.67
11189,68.4
157,93.72
14706,71.53
14713,72.75
17154,81.65
17591,81.05
19496,86.06
21349,16.15
1266,83.62
2164,89.7
2394,93.3
2458,54.89
2601,51.02
22183,13.78
22523,9.05
3597,61.06
23915,29.25
4686,52.34
5255,64.7
5276,59.7
6194,72.12
10169,68.45
10800,68.44
12136,64.38
12192,67.83
13254,72.87
18717,85.95
259,95.22
20352,86.4
931,92.2
1123,89.81
1567,94.5
22025,27.92
22165,11.07
22974,8.34
3331,56.83
3353,43.08
4330,58.06
25359,29.22
5414,76.53
6697,77.44
8579,90.5
8675,90.47
9284,90.6
9382,90.94
9929,90.67
11468,67.57
12840,71.83
13425,72.14
14988,72.47
19786,86.37
20246,86.14
364,58.88
1368,89.73
1769,90.58
21701,44.59
2558,62.01
22289,13.88
22814,33.53
4042,29.28
24335,13.75
5721,77.24
8035,90.03
11741,68.08
14845,72.52
15371,72.77
15600,81.88
16305,81.67
17428,81.63
17638,80.4
18583,86.23
20705,44.59
19208,86.3
19521,86.25
1036,95.0
22054,19.98
2539,61.0
22220,24.5
22899,8.36
23166,42.53
23690,26.53
4515,26.06
20450,49.59
10180,68.3
13429,72.87
16190,81.78
16355,80.14
17776,81.57
19804,86.04
455,53.12
521,84.12
21622,21.31
22086,14.13
22343,22.56
3213,38.7
22898,12.97
3606,59.06
23544,34.16
4288,40.84
24061,35.75
24604,12.2
5822,77.04
5872,77.28
5923,77.15
7638,90.96
8540,90.25
8955,78.65
10694,67.45
11215,68.14
12506,67.35
13090,71.59
14360,72.91
16032,80.67
17690,81.79
1427,94.0
1841,89.19
2123,91.91
2154,92.63
2598,63.03
22458,7.98
3229,29.03
23796,13.7
5671,77.26
8117,90.81
8624,90.95
10702,68.37
13683,68.38
17110,81.84
20052,85.34
520,52.38
21677,25.0
21940,29.72
22945,8.62
23444,18.97
3832,61.55
4262,50.61
24078,21.28
24329,16.58
25200,14.81
5704,77.27
6334,76.63
8264,90.85
10217,59.92
10838,64.81
11114,62.48
11384,67.6
12792,72.86
116,95.31
14642,72.87
20648,65.18
16573,81.56
17482,80.88
19331,84.24
20125,85.71
584,61.15
21374,9.34
23995,12.21
4528,31.77
24542,13.32
5049,77.17
25658,42.38
5808,74.59
6341,77.14
7704,86.88
11844,68.39
13420,72.59
16341,81.95
17221,81.3
17563,81.2
18882,86.19
450,78.06
21114,10.58
21772,13.84
2024,94.16
2157,93.61
2417,49.31
22543,10.25
24797,12.38
24917,21.06
5088,42.1
6147,77.3
6396,77.39
9169,90.39
12633,68.41
13321,72.34
13566,70.98
13668,72.86
14781,71.55
15999,81.75
16481,81.94
16568,81.33
18801,85.97
19053,82.38
19758,85.72
21121,19.44
616,78.45
1615,66.34
23193,18.79
23895,18.6
4473,61.49
4845,54.62
5469,77.42
6519,77.28
12261,65.12
13168,58.95
13558,72.69
14018,71.47
16224,81.98
17351,81.38
17723,81.68
19401,83.8
19671,86.38
760,90.31
21742,7.8
21793,11.68
23033,16.31
3602,49.34
3973,56.93
25109,40.54
25284,24.91
10291,66.98
12292,67.56
14223,71.24
15177,72.08
17151,78.78
18762,85.39
1307,89.65
1798,88.39
2089,94.69
2336,91.66
2529,45.74
22934,7.78
3685,50.6
3714,57.38
4599,41.23
4725,25.12
25165,13.96
25463,13.54
6227,77.27
11994,68.23
12404,68.42
12463,67.97
12953,71.11
14788,72.94
16978,81.61
17460,74.22
19510,86.28
20154,86.43
20310,86.2
21411,13.33
1768,92.98
1936,94.48
22896,8.03
25326,19.11
25335,19.27
25666,16.22
6252,77.04
8931,90.69
9503,90.87
83,93.78
15289,71.0
15641,81.68
15883,81.83
20671,47.33
20945,21.04
523,56.45
1087,94.29
22140,10.17
2678,63.72
22210,7.73
22266,42.72
3187,59.17
23057,9.88
23272,28.64
24919,15.69
5790,77.31
5807,77.06
6540,69.63
7775,90.39
8430,88.85
9636,90.78
12135,66.66
13156,72.31
13188,72.89
14374,72.47
15250,72.84
16086,72.06
17508,81.81
17660,74.93
365,90.41
1416,92.92
21803,53.62
22138,14.92
25412,16.7
25523,29.07
7039,76.94
7098,77.39
20442,77.95
9712,89.89
12674,68.28
12759,72.05
13761,72.17
13963,72.75
14344,72.2
15195,72.05
16218,81.75
16900,81.09
20695,38.75
19813,83.42
574,92.17
704,84.39
21510,38.25
2611,63.45
2722,57.88
22297,8.47
4575,51.82
4761,50.55
6807,77.45
9368,90.81
10443,68.36
11039,68.22
11282,67.94
11762,68.43
14699,72.25
17611,81.2
18149,85.88
18161,86.06
19402,86.33
21085,7.77
1376,84.0
22383,9.22
3254,48.62
3594,45.95
23579,18.25
23953,13.27
20387,83.24
6682,77.06
7885,90.94
8265,90.46
10001,90.66
10518,68.44
11820,67.76
12120,53.91
16169,81.41
204,83.18
16795,80.97
18769,86.3
21162,14.63
21801,8.2
2474,33.73
23390,23.75
23975,27.91
25125,13.77
25599,26.62
5933,77.06
7136,77.45
8672,90.66
12244,66.94
12352,68.0
13515,72.62
13838,68.7
13907,72.95
16886,81.86
17849,81.62
19122,86.33
19866,86.0
1518,91.34
21910,12.93
22420,7.69
23404,17.7
24810,13.09
5063,38.44
7414,77.19
8021,90.75
10243,67.6
11012,67.95
11871,66.1
12694,66.36
13002,70.88
13078,72.86
16210,81.55
16480,81.09
18849,85.15
19072,86.33
718,80.11
2219,93.03
21876,10.2
3467,24.63
24039,18.34
4817,23.3
5131,59.99
6017,76.34
6241,77.34
6311,77.31
7040,77.22
7989,86.42
9366,90.52
10738,68.27
12154,66.77
13621,72.56
15982,81.21
16540,80.64
16590,81.34
17509,81.27
19399,86.08
19552,86.06
20124,85.41
1519,93.35
2173,85.48
22236,45.23
2988,42.39
4273,60.66
8286,90.0
9378,90.33
20479,44.62
10831,67.73
11024,67.81
12499,65.52
12831,72.45
16075,81.75
16476,80.69
17962,79.69
20296,84.09
21147,7.97
1143,81.56
2156,86.3
22817,9.12
3328,61.52
4602,59.5
25262,15.31
5965,77.27
7580,90.53
8305,90.53
9380,89.88
11729,68.36
13101,72.42
13137,72.41
14942,72.57
15074,71.09
17279,81.35
21076,17.91
960,94.71
21495,17.62
1468,93.72
21948,26.45
22285,23.6
22769,31.2
23053,16.23
4955,35.13
7807,90.75
8702,90.39
9136,90.89
12195,65.17
12502,67.98
12508,68.17
13829,70.95
14141,72.78
16264,70.15
18770,85.54
19187,86.32
19285,86.34
19493,86.4
1730,92.71
3158,38.06
3413,35.81
24048,13.56
4422,60.31
5067,38.5
5106,52.27
25565,36.78
5489,76.95
5745,77.17
6152,77.11
8805,90.88
8984,90.7
9341,90.71
10268,66.48
10539,68.42
11155,66.14
11884,66.93
12602,68.39
128,94.11
20674,52.59
18666,86.04
242,95.08
895,94.05
1419,91.84
1851,89.92
4185,50.0
24831,20.14
25241,12.51
5127,65.79
6822,74.04
6864,76.84
8066,86.52
8819,90.76
9252,90.75
11434,68.47
13893,72.71
15543,79.95
16419,81.86
17942,78.18
19759,86.06
20171,84.77
2163,88.73
2863,61.91
22324,9.02
3102,55.97
22728,12.98
24455,12.34
5226,55.81
7181,76.86
10346,67.95
10612,67.84
10915,68.35
20536,81.72
20589,75.2
14833,72.38
17068,81.78
19062,85.72
19904,86.1
19928,86.12
20039,85.08
21255,20.98
1178,94.9
1842,85.98
2072,94.58
2259,91.82
22126,21.53
3459,53.08
4702,57.22
4912,42.43
6665,77.39
7926,90.77
8511,90.62
9052,90.75
9351,90.67
9782,90.28
9916,90.83
10541,68.12
13408,72.54
20616,61.59
15060,72.91
18005,79.98
18630,85.13
19188,85.5
21103,17.06
22000,12.19
2924,56.6
3675,63.41
4224,59.49
24136,13.52
24175,43.81
6475,75.49
7138,77.09
7493,89.34
7686,90.39
9897,89.53
10574,67.32
15062,72.03
16694,81.86
18217,85.95
18559,85.31
20697,52.89
20910,9.1
21327,12.2
21410,11.17
1879,56.62
2132,92.06
22042,9.14
3777,40.36
23550,12.67
4439,60.06
7574,89.42
11179,67.52
11311,68.06
14884,72.76
15990,81.78
18549,86.39
18987,86.03
315,94.06
20817,23.31
21036,9.6
22706,39.88
4317,56.51
24042,14.72
24834,12.31
5011,71.47
25183,25.96
6344,77.3
6868,77.2
8602,90.43
11075,66.48
11426,67.91
15314,72.78
15330,71.56
15376,72.56
15733,78.65
18409,84.47
19254,85.43
19452,84.76
21069,14.9
21515,40.4
22825,21.56
3428,61.23
23703,18.28
24074,22.28
24153,18.6
24257,14.69
4699,22.91
5448,71.61
10788,68.18
11533,67.37
12904,71.88
13452,72.41
14944,72.87
16115,81.61
20092,85.59
1109,78.02
1626,84.12
1795,90.13
21699,9.51
3313,59.17
23143,24.16
3895,36.97
4240,55.65
24164,16.35
7954,90.66
8806,90.83
9361,87.19
10784,68.44
13280,72.11
13524,70.89
14076,72.66
15066,72.64
16731,80.89
18501,85.94
237,95.3
737,60.38
1882,93.17
1976,94.47
22178,30.18
22386,13.0
3497,27.95
3509,58.92
5020,56.59
6457,77.41
8176,90.76
9968,90.61
10178,68.25
11416,66.75
12327,68.42
14097,72.41
14911,72.95
14925,72.62
16035,81.14
16876,80.61
1678,51.16
3442,40.56
23394,14.18
23817,12.59
25404,14.22
12775,72.09
13201,72.72
15421,81.69
17848,81.66
17887,79.41
18179,86.35
18455,86.43
19225,86.08
21120,12.27
1046,92.33
22074,17.88
2948,29.98
22506,13.35
3564,54.12
23593,13.22
4906,75.48
4954,60.58
25448,28.01
6910,73.91
6981,77.17
7977,90.75
9539,90.94
12999,72.6
13122,72.77
15443,81.47
15456,81.3
16063,81.79
16736,81.19
16918,80.46
18560,86.27
18931,85.48
19158,84.31
20112,86.17
21841,38.53
2395,94.38
2837,62.63
2928,62.02
3074,27.68
24515,26.59
4903,47.67
8315,90.5
9280,90.36
9371,90.95
13210,72.66
19499,86.33
494,92.96
597,83.56
21302,18.03
21413,10.46
21555,9.0
22127,26.54
2972,63.2
3077,30.91
23177,20.5
3753,59.29
24543,23.5
24877,23.9
7110,77.07
10028,90.48
10304,68.4
11457,68.0
11877,68.35
11976,68.16
11988,67.89
12087,68.15
12160,67.62
14458,72.41
17034,81.56
17338,79.33
289,94.31
2241,94.69
22229,10.27
24672,22.54
6638,75.2
7557,88.4
7622,87.95
9497,81.55
10414,68.39
11869,68.44
12148,66.56
107,94.89
12944,71.43
15413,81.67
16466,81.24
19770,84.52
2198,86.62
22274,8.44
3614,57.45
24737,21.56
5629,77.27
7544,90.83
8323,90.47
8680,90.59
9525,90.86
9938,90.26
12515,67.67
20256,85.33
1140,92.89
2007,73.52
2088,94.67
2852,59.77
4007,43.28
24083,26.43
24085,12.61
24396,15.22
4756,21.61
25235,42.27
25643,30.42
8688,90.95
8730,90.77
10633,68.21
10864,66.32
11183,68.36
11391,68.16
12393,64.81
15229,72.44
15698,80.28
17507,81.94
20110,86.33
522,89.19
21347,13.31
21611,17.42
23261,44.38
3579,63.28
24200,18.52
24837,22.42
5284,65.46
5669,77.47
7149,76.95
10331,68.43
10565,67.75
10769,67.94
11716,67.69
15415,77.64
15729,80.39
16383,81.78
16688,80.89
17745,81.73
233,94.31
19128,84.75
489,69.85
1334,87.59
1794,94.16
1964,92.34
23333,23.16
24873,18.6
6843,77.0
7792,89.84
8025,90.0
9589,90.34
10342,67.97
11130,67.23
13608,72.88
14040,72.69
16431,81.79
18655,86.34
19762,86.03
19809,86.14
21722,28.47
2491,59.34
4004,47.25
4082,33.16
24217,15.77
24303,16.13
4852,17.97
7659,90.09
7666,88.92
20487,85.28
11892,68.13
12622,68.35
17066,80.42
17963,81.64
20107,86.16
1245,74.06
1736,94.22
2858,60.95
2978,20.24
23139,20.15
3750,62.58
3866,57.72
23573,23.45
24143,30.98
4826,47.02
25140,12.27
8059,89.6
9126,90.85
9831,90.06
11211,67.9
11437,68.39
13590,71.52
15139,72.69
18500,86.39
18602,86.12
18893,86.22
19306,86.36
